ZRNRV 680.88 Fff
KBUPL 214.84 Aaa
IAKJX 1575.24 Aaa
LKUQM 280.35 Fff
KLXXQ 5.47 Eee
JWEKQ 415.40 Eee
FWAYW 968.38 Ddd
RLQZD 802.19 Ddd
EHZNH 941.12 Ddd
EHEEW 177.73 Eee
NUWCG 1472.24 Aaa
WDVMU 1505.35 Ddd
CASFN 703.76 Eee
ZWLVZ 63.71 Aaa
QRLXN 973.53 Fff
VKBWE 910.95 Eee
IIYDL 272.22 Fff
JGYNZ 872.64 Eee
LCENJ 254.85 Eee
QUHHH 615.04 Bbb
PHANA 0.85 Ccc
GCFOA 691.34 Ddd
ZPKPW 316.64 Ddd
XGILD 284.26 Ddd
FAADC 586.02 Eee
DMPUO 264.00 Ddd
WYTZJ 423.22 Aaa
YZTUZ 304.37 Aaa
RFJWV 593.09 Eee
QBAHZ 188.85 Aaa
LQYIV 311.54 Bbb
SMLDD 680.13 Fff
GQOMQ 1778.66 Eee
GAGAJ 564.34 Ccc
MFFRP 331.41 Aaa
HTJWL 14.56 Aaa
MDRMP 107.35 Bbb
RFIRG 217.17 Eee
QZJVE 537.16 Eee
GWMMQ 1149.46 Fff
YIDSY 616.49 Eee
IEDLS 585.17 Eee
BVPXA 817.42 Ddd
YRPDT 104.44 Ddd
IGSRF 398.16 Aaa
GXCNV 42.20 Eee
TJMIX 501.20 Eee
NTXYA 4.67 Aaa
DWEFH 729.49 Aaa
NNFFI 344.22 Ddd
XRPUR 2327.08 Ddd
NIGZO 820.38 Eee
OFCGY 187.31 Ddd
KEPOP 134.54 Fff
JZPJT 563.08 Ddd
EVIPJ 247.04 Eee
JQVRI 8.21 Bbb
TYSZH 662.71 Eee
ARUVJ 171.64 Aaa
TFTHQ 1659.89 Ccc
XXNSA 1376.25 Eee
KVCPX 810.44 Aaa
LPHFF 77.53 Ddd
GVVZD 319.75 Aaa
KEHKI 888.51 Eee
JNAPX 39.05 Eee
FRZCQ 3738.75 Aaa
ILFPT 1518.25 Aaa
CREZX 1294.84 Ddd
UNSEV 1036.11 Fff
NKSOB 733.68 Ddd
RGBER 266.02 Aaa
ZCYPQ 2817.69 Eee
JOPAK 690.11 Aaa
CJSIX 232.59 Fff
RSLLH 461.36 Eee
ZQPRF 71.18 Eee
VBVTL 65.04 Ddd
HDLHN 344.16 Ccc
OOWLN 1029.36 Ddd
BMTEZ 67.92 Eee
ZCIRS 495.87 Eee
XTMLG 16.53 Aaa
PYGYP 190.53 Bbb
HBPZX 1390.32 Ccc
HQHDG 18.24 Ddd
CBTXM 319.72 Aaa
VDANV 102.60 Bbb
HYAXR 409.59 Ddd
PLVDU 14.55 Fff
JOSVG 656.15 Ddd
QRFJO 1111.04 Eee
LOBMQ 167.77 Ddd
HJMCH 0.75 Eee
ZEAQJ 821.91 Ddd
HVBMR 644.34 Ccc
WILDY 55.24 Ddd
LYBZC 220.17 Eee
SRCSJ 0.85 Eee
ZSNSG 998.25 Eee
ABNLH 612.43 Ddd
XHMOS 1186.39 Ddd
OQBIA 285.81 Fff
SFGSE 92.05 Eee
KVHOP 895.77 Ddd
ZTYCJ 420.66 Ddd
WIJCJ 173.08 Eee
TMVYI 1170.95 Aaa
OCBXI 595.57 Eee
NAORG 778.47 Aaa
GYFGO 407.25 Fff
SSCEK 273.49 Ddd
MOKNG 41.10 Eee
WJYHP 723.90 Ddd
BGYAL 2688.03 Aaa
YDABS 75.40 Eee
YHGFG 102.88 Aaa
PWYHF 3.00 Eee
ZSFXH 849.45 Bbb
GRGNY 963.30 Eee
ZRCMX 795.37 Eee
OMEBM 261.40 Bbb
LIMXR 203.93 Eee
ZNHWN 15.45 Aaa
HVOAC 117.80 Ddd
MWIEN 1452.72 Aaa
XUFOM 103.82 Ddd
FTSHJ 2819.78 Eee
KYKRP 473.19 Eee
HQIGU 167.27 Ddd
MJVKV 1082.75 Eee
CRJKA 358.79 Ccc
FSMJM 68.63 Ccc
SKQEA 128.41 Ddd
GBFSP 1347.23 Fff
BXSKX 401.42 Eee
VBJJF 908.65 Ddd
HFCTR 352.43 Eee
JCDFF 1462.49 Eee
TYJBK 1116.15 Ddd
LAEER 413.90 Aaa
JRUGE 190.51 Ddd
JTAMP 393.41 Ddd
QGTGN 148.35 Aaa
TMGWB 163.39 Eee
SKQAA 555.57 Ccc
QMDFK 99.06 Eee
HSRKE 7.74 Eee
EGOCN 122.23 Aaa
CTRSR 31.14 Aaa
UFSCS 1191.38 Aaa
KLMMZ 1357.56 Aaa
HZSGR 196.38 Eee
QBPJX 1668.16 Aaa
WDGPU 149.99 Aaa
FKYEX 386.75 Fff
MHIXE 689.82 Ddd
PCUBD 3109.46 Ddd
PMJYE 715.23 Eee
CKNMP 618.03 Ddd
ELUTX 351.68 Ddd
PFXQI 148.43 Eee
XAHJO 265.34 Aaa
MFPDY 31.85 Bbb
WRUOT 499.98 Eee
OSIPV 232.43 Aaa
KLXFQ 38.83 Ddd
SZQEL 1576.88 Ddd
HKPUX 2277.37 Ddd
AMIQJ 534.22 Aaa
QBDGT 689.73 Eee
QMLDG 112.58 Eee
YEUFK 297.62 Ddd
FOFWM 956.03 Aaa
KXKCS 50.34 Eee
AXSMK 84.25 Aaa
LJXAV 173.21 Bbb
EXRNK 306.54 Ddd
IVADW 890.62 Aaa
LILLV 460.90 Ddd
WXLOR 966.89 Ddd
LMANJ 222.97 Eee
RYXTO 168.28 Eee
JOXYR 180.34 Ccc
TUBBA 32.72 Ddd
YXNMX 974.52 Aaa
CVCJD 1650.79 Fff
MWZNY 1640.63 Fff
RNUWS 278.81 Eee
HCSGE 706.81 Aaa
VRGDG 49.70 Bbb
YBSMW 15.55 Eee
WQNOM 241.84 Eee
TPZXM 39.20 Aaa
HUHEJ 656.40 Eee
JYEFA 520.28 Ddd
KCCLF 161.92 Ddd
LOSSF 752.07 Ddd
ICIRH 905.02 Fff
YEDWR 46.32 Aaa
USTZS 430.09 Eee
XBXCO 709.79 Eee
CZGVZ 373.57 Aaa
UUVVY 876.15 Eee
SBHPD 836.44 Aaa
DRHEM 142.12 Bbb
NFSZY 539.27 Aaa
WWBYL 83.84 Eee
DPYXG 668.77 Eee
GYFWC 32.58 Ddd
RMBLR 468.53 Aaa
UFORD 244.74 Eee
RGLUX 119.90 Aaa
WUALC 856.58 Aaa
XGUDE 10.65 Aaa
IADZV 1154.17 Bbb
YDJDY 267.03 Ddd
UFZHU 413.18 Eee
IZHIX 46.58 Ddd
SBNLR 331.81 Ddd
LBLMQ 195.08 Ddd
DWMFR 686.82 Ddd
MSOVR 124.01 Ddd
GQZSG 484.93 Aaa
OOPKK 1164.14 Eee
ZXDCS 592.00 Aaa
CRRMQ 188.34 Aaa
AUDCN 153.91 Eee
ZFUNS 274.93 Bbb
EAYCI 42.46 Bbb
BSQMD 347.74 Ddd
PAZQP 708.82 Ddd
NXGFC 260.83 Eee
KREPV 76.38 Aaa
IEAYJ 704.25 Ddd
YXVPY 430.05 Fff
RJROX 902.29 Ddd
RHRPB 25.34 Fff
GWTFQ 460.89 Fff
FFSKY 495.06 Eee
DTTQT 107.49 Aaa
GBEJU 300.11 Aaa
WICUM 407.02 Bbb
OIDNL 57.32 Ddd
KQSUE 20.07 Fff
CJGLL 2719.38 Aaa
HOQWB 354.31 Ddd
WEGKG 1828.84 Eee
TLIHS 85.52 Bbb
BJSSH 1064.36 Bbb
PLPEZ 160.18 Aaa
HZINH 239.04 Bbb
FBZYR 185.67 Bbb
IGVNF 268.75 Fff
HEZVP 138.63 Bbb
LDDKC 1065.87 Ddd
UCTTJ 63.11 Eee
HMHDL 81.67 Eee
KJIBS 247.07 Eee
IBUCA 306.14 Aaa
ZFZNT 154.51 Eee
ZEGKI 863.22 Fff
QPTFD 700.84 Eee
AUFWT 242.60 Ccc
PUVGX 736.95 Eee
BZAMP 26.31 Bbb
UTERJ 151.86 Eee
LKPWJ 416.36 Fff
OZRMX 173.83 Aaa
IVVTH 83.74 Bbb
UQRET 733.98 Fff
IRYFJ 236.96 Eee
MWORQ 134.88 Ddd
ALCGX 216.27 Fff
XCAYY 1010.70 Ddd
YIASM 327.84 Aaa
WCSGL 144.21 Fff
DAPJY 801.18 Aaa
WHTOS 1005.13 Ddd
TQPWI 589.12 Eee
EBIPD 158.87 Eee
RKOUJ 196.73 Aaa
MAEXW 34.34 Ddd
EIGPP 569.23 Fff
WETLR 569.17 Ddd
SBJVF 259.64 Ddd
XRBXH 266.92 Ddd
ZQMTE 489.11 Eee
TUZUQ 594.68 Aaa
RMHZU 789.98 Eee
MMJWA 720.03 Eee
CQQGL 278.15 Eee
GHCQG 1.77 Bbb
HULBY 59.24 Ddd
NNEMG 353.10 Eee
MUGMP 465.09 Eee
GSMTU 271.62 Fff
NCKIQ 407.94 Eee
CITKH 1270.83 Aaa
TGGGN 925.94 Eee
HYBRF 1188.93 Aaa
AHHSB 135.34 Eee
BMGDD 104.96 Eee
NSEIY 69.36 Ddd
XAWJA 738.74 Aaa
TSHBT 924.99 Aaa
DFMMO 31.42 Ccc
EZYXV 169.98 Eee
YDIGT 830.73 Eee
AGJJI 336.48 Aaa
LTPBZ 619.92 Bbb
OLRDH 342.14 Ddd
ADHRW 0.38 Ddd
OTGEJ 144.04 Eee
SHVQC 1021.28 Ddd
SCLDJ 1149.06 Ddd
YTJTO 378.64 Eee
PDLKJ 582.12 Ddd
YPSPS 31.75 Eee
TBUWB 20.15 Ddd
CCTEB 787.17 Bbb
GPBUZ 215.29 Aaa
TIVWG 628.32 Ddd
KPIJA 508.40 Eee
YKICS 19.69 Eee
GRWVJ 73.20 Eee
MUBSX 401.49 Eee
XUFCV 415.72 Aaa
PADWP 950.05 Bbb
TYOHT 274.51 Eee
JRIPO 698.86 Eee
LXPKN 484.36 Eee
KXASP 915.55 Aaa
CDWGD 919.14 Ddd
QTGUZ 769.27 Eee
BUOKO 1349.96 Eee
CXVNG 1150.48 Eee
JRRGT 684.16 Aaa
NQKBN 690.12 Bbb
GSEFA 222.31 Ccc
WBJTN 25.88 Bbb
KFDDJ 215.80 Eee
XDBJT 1285.19 Bbb
HBGWT 251.46 Eee
HFTOV 72.69 Ddd
HZKOZ 702.29 Aaa
RPIZQ 197.05 Aaa
OZEGL 827.78 Ddd
HQPHP 42.16 Eee
YTGIN 1058.25 Bbb
SGAFJ 180.25 Ddd
FXSBL 3.36 Eee
WCHCN 685.67 Bbb
TKPEJ 140.05 Ddd
HBJAS 1246.11 Ddd
CAYNZ 99.90 Eee
OAGOM 140.89 Eee
GLSLH 424.62 Fff
CWOQU 557.70 Aaa
WMZXK 470.91 Aaa
CZWBA 142.67 Aaa
TBKAP 14.70 Aaa
JGWHA 316.79 Ddd
UGLSJ 25.83 Fff
LKBHG 22.14 Ccc
FBVYK 142.65 Eee
DCEFF 715.10 Bbb
QDWBR 491.09 Bbb
GKMGW 79.06 Aaa
VSQNB 210.25 Eee
IBZKP 246.60 Fff
LRDJX 410.67 Ddd
FRLOW 1357.32 Ddd
ZRVKP 497.60 Bbb
EMZSC 306.60 Fff
ALVIA 71.39 Eee
GXECQ 258.79 Bbb
RMKAA 22.41 Eee
RLMQU 76.64 Ddd
SULQX 704.57 Aaa
FPNGC 42.65 Ddd
MDHXE 239.61 Aaa
KWXMS 943.37 Ddd
GKATL 325.51 Eee
DWYDB 515.53 Ddd
ZKBML 104.98 Ddd
PMPTA 446.65 Ddd
YXEGQ 161.48 Eee
ZCWKQ 239.28 Bbb
TBOHZ 402.49 Ddd
NJVQY 499.63 Aaa
JPTHZ 138.49 Eee
EGLTR 31.06 Ddd
DXAKW 551.03 Fff
FKUIB 516.46 Bbb
SORRN 124.24 Eee
DNOWQ 686.71 Eee
CQHJC 332.26 Eee
BXARN 627.81 Aaa
JAUUT 17.62 Ddd
RGMKU 175.82 Eee
KQJXN 2372.26 Eee
ZFRZP 409.01 Eee
SXKQL 179.56 Ddd
HFMDI 56.42 Aaa
VIIQH 843.88 Aaa
KISRE 149.05 Bbb
JDAFW 491.82 Ddd
CISRT 251.71 Eee
ETFPG 336.49 Bbb
PWEZF 161.12 Aaa
SLOHO 1250.04 Bbb
KSOBM 151.43 Ddd
PWMGC 600.98 Ccc
UNZPE 33.84 Eee
GVKMD 229.75 Ddd
HARZU 37.42 Eee
NKVLX 41.33 Ddd
BXVDT 978.00 Ddd
DVNIR 739.88 Eee
PKICL 361.28 Fff
BECIS 1001.65 Aaa
KFQCR 1026.08 Ccc
FSRSD 710.97 Ddd
DXSCM 193.54 Eee
ZKGYS 119.68 Fff
VQIIJ 1861.64 Ddd
NYHNW 250.78 Aaa
UOXWR 1982.10 Ddd
DBXUW 87.28 Bbb
BVBLH 215.68 Ccc
UQTXH 249.21 Aaa
APQBL 640.61 Aaa
QXANO 602.85 Ccc
IYKSW 83.02 Aaa
HBDCC 472.66 Eee
AISRB 112.61 Eee
RSCKC 84.56 Eee
NTIQG 55.86 Bbb
TYSIL 493.26 Aaa
BCWNS 1189.26 Eee
XBLGF 138.97 Eee
GVDUQ 623.78 Aaa
DOIOX 335.95 Ddd
WPESH 118.99 Aaa
FRYDU 10.99 Eee
MKYQD 644.16 Ccc
LGUOK 64.49 Aaa
JBMMH 1709.45 Ddd
HJLFT 489.84 Eee
BVTFX 385.42 Eee
MNBQV 94.97 Aaa
SQSKI 190.72 Eee
LQVPJ 1200.97 Eee
AFUCC 274.87 Aaa
VFSPB 1169.84 Ddd
NFDEK 1403.29 Bbb
ZSACG 234.97 Aaa
AGEDL 126.70 Ccc
XJAUZ 249.99 Ddd
GDQXO 775.14 Ddd
STZMY 619.39 Bbb
NPLKP 1172.45 Eee
WFQWN 1066.73 Aaa
SWOTH 822.96 Aaa
WQYIY 288.45 Ddd
WBXEQ 695.67 Fff
ZWUPQ 407.72 Aaa
BPTLV 739.53 Aaa
EJWEF 177.81 Ddd
MUDWK 14.50 Aaa
BWVFO 951.66 Bbb
DUUXI 63.90 Fff
RXWAM 1009.55 Eee
RPBEN 3282.14 Eee
BMTVV 8.74 Bbb
FJQNT 134.77 Bbb
GINTZ 325.28 Eee
RJYAO 463.40 Eee
VVTZX 322.21 Eee
COZKY 701.91 Ddd
JJFXG 497.08 Eee
WRRWV 144.82 Ddd
OYZXX 1793.88 Ddd
WWOYA 142.55 Bbb
QIVIO 69.37 Ddd
NDPST 34.67 Eee
UOZWY 213.85 Ccc
QAKKV 738.13 Eee
GOCRV 880.26 Ddd
JBHAB 1218.82 Aaa
QZWFT 137.48 Bbb
FYREO 1288.46 Ddd
QJKQU 999.85 Aaa
YAVCI 856.87 Bbb
OKZNK 1162.16 Eee
VRFVC 1224.69 Eee
TQLEH 724.84 Eee
YRTPJ 1294.58 Aaa
EBCOR 492.14 Fff
MROAI 1154.01 Bbb
KIRZN 109.18 Ddd
GUECJ 190.09 Ddd
YLXJQ 310.33 Eee
IPOCT 45.67 Eee
RLCMV 984.62 Ddd
PBCZV 199.72 Ddd
PPGAS 18.29 Ddd
OIIWP 589.12 Eee
SBLQF 717.23 Aaa
KYFJE 129.72 Bbb
JTVUZ 64.58 Ddd
BSBWZ 9.53 Eee
CFYSS 92.01 Eee
HLDEV 196.11 Aaa
EEHSS 291.38 Eee
MKBYP 380.45 Eee
CBEAT 179.38 Ddd
PXNVB 110.52 Ddd
TRXGC 998.78 Eee
KHJWN 181.14 Eee
WSVHJ 398.59 Eee
WVSAN 958.07 Fff
VDTZR 55.92 Aaa
CKPED 237.92 Ddd
JFKAU 722.87 Fff
IQNHO 529.42 Fff
WGADL 69.88 Eee
GFSUQ 596.51 Ddd
WLUWY 155.83 Eee
NSNKS 1103.54 Eee
CEPRB 532.99 Fff
WEFMH 2358.13 Aaa
ERLDD 249.86 Fff
PZQRA 865.40 Eee
LWQPG 1304.43 Fff
FNTAD 796.60 Ddd
DJNTU 101.30 Ddd
OYQWH 250.33 Ddd
PWQBH 40.94 Eee
JKNXO 1534.69 Ddd
XMVAN 199.20 Eee
BHKUR 836.00 Bbb
HSEWZ 840.32 Eee
DATON 868.84 Eee
JBREC 172.13 Bbb
LAVYN 258.50 Eee
HTUQK 42.53 Eee
DQEPG 651.50 Aaa
EAHYU 525.33 Ccc
MOMZI 157.84 Eee
IYOUN 135.83 Ddd
UZKEC 217.84 Eee
GPOST 952.48 Eee
POQCY 670.84 Aaa
KESUK 280.40 Ccc
CDOYP 86.19 Ddd
TBBRB 576.26 Eee
EKCFB 878.73 Ddd
APWRK 356.78 Eee
UIXGX 80.68 Eee
DSHJC 80.56 Ddd
ROFDV 221.73 Aaa
MKHXT 223.53 Bbb
WCTTX 220.52 Eee
DYKFB 1108.00 Fff
SESBR 240.31 Aaa
ZVUNN 249.57 Bbb
ANAQX 555.77 Ddd
TYYAF 640.48 Ddd
UOZXD 1224.59 Ddd
BKJAI 1454.34 Bbb
TWRLF 66.19 Ddd
EKRFT 536.71 Ddd
WEBMR 435.09 Eee
MZGRM 40.05 Eee
PNUMT 247.27 Eee
ARVSG 1494.45 Aaa
ZHQYE 34.71 Fff
KDDHF 174.43 Ddd
ZAGHR 330.08 Ccc
ZRHCZ 446.82 Ddd
FYZHG 173.03 Eee
LJBYR 600.85 Eee
XGXOG 141.14 Eee
RZJHW 495.45 Eee
FJYQU 209.74 Aaa
DCSKL 1128.91 Ddd
KRNBE 118.89 Aaa
SWYJK 485.75 Ddd
OVVNH 886.07 Ddd
XGHDR 316.42 Bbb
KKYSK 562.88 Aaa
OFEHE 143.94 Eee
YKIVA 308.68 Ccc
QYOLP 261.58 Eee
HNNNY 995.95 Fff
PHCMI 1286.39 Eee
KNLTW 750.75 Aaa
TPEME 812.58 Eee
ZKWQX 526.52 Ccc
XZCJX 145.83 Bbb
HNGWY 226.66 Bbb
RLOAO 1392.76 Eee
FOYVQ 879.83 Ddd
IJSEZ 1109.53 Eee
GPKMH 3.50 Fff
UREUI 1185.50 Ddd
YLTID 15.99 Bbb
WUKCG 122.77 Eee
ODWMC 680.53 Eee
FTXOM 977.53 Ddd
WMZLN 766.51 Eee
ZJUMQ 530.40 Eee
JELUV 350.26 Ddd
WNIYN 253.99 Ccc
PURXL 489.73 Aaa
THYUH 411.04 Eee
JEBYD 429.31 Fff
UKCPV 501.39 Eee
DRVMN 876.65 Aaa
YICXJ 6.78 Ddd
FJVWM 717.72 Fff
GXBQR 18.97 Aaa
KDGMX 1367.69 Eee
RFDFF 2105.80 Ddd
XDWJD 738.81 Ddd
WUSHJ 297.47 Fff
IAHFR 174.37 Aaa
ASNWH 24.01 Bbb
GYNEG 299.02 Eee
KOXYO 1108.20 Eee
UNFTP 328.21 Eee
WZQSF 824.15 Fff
SSBYC 193.26 Aaa
KWVBP 110.61 Ddd
PYFZW 166.04 Ddd
RPZHV 1374.52 Aaa
DJAEM 1409.53 Ddd
XLCKE 444.91 Bbb
PYASO 2609.87 Eee
NLNMA 866.06 Fff
YJBVV 186.40 Ddd
LTVJL 2272.78 Bbb
ZOVOX 656.10 Eee
KVHQY 297.75 Bbb
NODEN 545.58 Aaa
YIGFG 147.14 Bbb
UJKEI 196.31 Ddd
LAQYF 207.64 Ddd
DZGVA 42.70 Eee
CZPLD 417.32 Eee
FQOXT 27.66 Aaa
BRFRU 578.82 Ccc
XHGDR 62.19 Ddd
MAFKE 27.64 Ddd
YHYLP 46.73 Aaa
IBICO 740.99 Aaa
EHDTS 85.77 Ddd
IEOQS 475.06 Bbb
AGKLY 214.80 Aaa
AOUUS 214.80 Ddd
BFRZW 269.75 Fff
WKQBV 458.66 Eee
VXVOD 647.98 Fff
SRRSO 129.31 Ddd
NYRGK 128.11 Ddd
KDGZQ 800.43 Aaa
FUXIV 152.64 Ddd
YRIQE 606.10 Ddd
JCZIC 47.30 Aaa
EASML 13.61 Eee
LFJIA 843.36 Aaa
VPYSB 226.35 Ddd
SVUMT 1019.33 Eee
OZMLR 148.25 Ddd
DQGLT 137.48 Aaa
DUCMR 310.97 Aaa
DMODS 372.77 Eee
VWCTF 278.98 Eee
IRCDS 50.45 Eee
XDBNM 996.73 Aaa
ARMQJ 330.65 Eee
EGWAT 1389.20 Eee
MHSHM 796.76 Fff
OMYIK 440.55 Ddd
XSYUH 376.65 Eee
CPFNB 58.27 Ddd
GCUOZ 1750.86 Fff
JBCUE 2062.37 Eee
AXOKB 480.01 Ddd
AYTSN 185.52 Eee
JDHCM 343.51 Fff
DHNHQ 32.28 Eee
RMMHS 142.54 Eee
CTBFL 381.75 Eee
GIVZI 948.63 Bbb
CLHMW 797.79 Ccc
SMHTG 344.93 Fff
YPGJK 331.87 Eee
PGFXA 177.99 Aaa
BPDBC 15.86 Ddd
JDVSY 785.50 Ddd
WJIBA 542.45 Eee
YFPSZ 830.21 Eee
WIHVJ 326.21 Ddd
CWIVZ 2506.37 Ddd
QZTNK 218.93 Ddd
TKIKR 106.15 Fff
KPLJC 153.56 Bbb
XHQAN 19.74 Fff
MFSWG 525.69 Ddd
KTIEI 127.65 Eee
GGTBS 1043.72 Aaa
ZQPUX 157.43 Eee
MDSHJ 393.87 Aaa
EPNNO 166.30 Aaa
JVMOB 344.37 Eee
BKYMQ 1060.52 Eee
LQSRG 883.25 Ddd
GNYHI 904.41 Ddd
QUFPG 829.02 Aaa
RPAPH 1453.04 Ddd
ERTAA 715.50 Aaa
TTYCF 12.44 Ddd
VNCST 89.21 Eee
ERVYB 620.63 Bbb
SFAGF 841.24 Eee
BAZHF 480.76 Aaa
BLGKN 376.19 Ddd
MPTKK 975.94 Eee
LBYFK 646.57 Ddd
KIEXH 183.27 Aaa
GFTMI 724.66 Eee
ZUMUZ 125.20 Aaa
UIVHK 62.34 Ddd
HLSXM 0.34 Aaa
WJHEZ 16.25 Aaa
GSLFP 50.52 Aaa
AYLLI 960.04 Ddd
JSOBC 210.13 Eee
FZIIP 193.85 Eee
ZWTCD 1265.91 Ccc
EJPKO 945.55 Ddd
SRCDT 4.37 Eee
PMYUS 409.08 Bbb
UMKSW 71.71 Ddd
CMMOB 557.32 Fff
MFNZD 92.90 Eee
VVOJV 34.04 Ccc
DYTOF 786.24 Aaa
THWPM 102.36 Ddd
XWVJZ 1559.12 Fff
LBUYO 394.22 Ddd
OVLRK 202.82 Aaa
ZTPSP 196.53 Ddd
AQNQK 77.31 Ddd
BHTFR 491.50 Ddd
ECDAS 549.39 Fff
IWIXP 223.64 Eee
FCMWV 1144.70 Ddd
NFANY 736.46 Eee
QFXSH 626.56 Fff
XRZQW 1432.37 Ddd
THPWZ 1168.29 Fff
QZTKV 1106.17 Eee
AZUCM 329.87 Aaa
SFMXA 612.93 Aaa
NFPZZ 255.89 Eee
HKXFD 327.92 Eee
POXEF 2465.96 Eee
WZZIF 21.45 Bbb
OOYJZ 388.52 Aaa
DGLHE 4264.50 Ddd
VINGY 457.13 Eee
WLLQO 220.03 Ddd
BSUYE 15.57 Eee
YMGPH 169.73 Eee
CUPAJ 1190.78 Bbb
MWLUH 755.17 Ddd
DCFFL 771.71 Ddd
JAVTE 611.29 Eee
ZNOHY 8.28 Eee
VJWDJ 167.09 Eee
RSTNH 345.74 Eee
OXZVX 317.65 Eee
XCGIU 413.07 Aaa
RBGHQ 251.21 Ddd
AKWKR 423.34 Fff
EYAMZ 1500.43 Ddd
CZYIK 835.29 Ddd
OBDBU 424.57 Ddd
WMAOA 450.17 Eee
ZJRNE 507.43 Eee
NDNPG 593.26 Ddd
RNUYT 372.02 Aaa
VYSRG 332.61 Eee
RFBOW 86.93 Aaa
MQVIQ 639.31 Ddd
FEGDX 118.68 Eee
UIFPL 153.12 Ddd
HJWYX 560.60 Eee
XOBIA 13.77 Ddd
SCGPA 365.45 Ddd
ZHEKY 177.52 Ddd
GGGKE 370.34 Aaa
QCYOT 486.86 Fff
BXLSY 1016.16 Bbb
PZQRE 641.62 Ccc
QYSGN 34.91 Eee
QHJOI 761.46 Eee
AJVRO 291.78 Ddd
HZWKE 271.74 Ddd
PWMOA 582.64 Aaa
HPXFS 214.26 Aaa
LISNM 223.22 Ccc
NRLDB 25.76 Ddd
KDMSD 78.08 Fff
GAYIK 27.72 Aaa
AKKSX 29.19 Ddd
AACBL 173.39 Eee
PMQLH 65.93 Eee
LBOOS 488.71 Ccc
MELXM 49.73 Aaa
HJUKG 823.61 Eee
QAXAC 397.21 Ddd
JRGOE 1886.47 Ccc
EQWGW 268.22 Ccc
TVKBH 1120.64 Eee
LTQMQ 70.49 Ddd
PYMCE 502.84 Aaa
XPAJI 103.98 Aaa
PWRKX 63.15 Aaa
UCAXM 419.11 Bbb
ZDNBF 241.49 Ddd
MCRNU 118.03 Aaa
HBSUG 266.32 Bbb
BIJLX 298.31 Ddd
BAPDN 1107.75 Ddd
VRYQB 725.80 Ddd
UOMYS 197.42 Eee
OZAMC 726.37 Aaa
USXKW 1773.95 Eee
ICVBP 81.62 Eee
CDOQY 1424.72 Ddd
PLMJV 208.92 Ddd
GBURL 17.33 Fff
BOSZQ 286.39 Ddd
XEOBS 900.82 Ccc
HPMNC 25.29 Eee
ZMOVQ 455.24 Bbb
XOLTN 41.93 Eee
RZWNB 203.87 Aaa
UYZFG 33.79 Bbb
NVWNR 234.54 Eee
GVHWZ 146.52 Ddd
DKOYU 82.13 Fff
FDWVI 677.05 Eee
OIMRA 543.17 Ddd
NMAXO 529.16 Ddd
TDJIJ 944.81 Bbb
YYKCH 6.47 Eee
HCCRW 131.88 Eee
ECIQN 1400.37 Bbb
ELATT 619.00 Fff
JIETP 137.18 Bbb
VVLKK 1137.38 Aaa
DCGVX 462.09 Aaa
TXKVQ 400.42 Eee
PUMWC 625.74 Aaa
YOBRL 173.63 Aaa
ZIWVG 516.15 Eee
ZMCYY 105.04 Eee
XWXER 1759.76 Ddd
ROEUJ 713.55 Eee
SJVAD 385.17 Bbb
ZIZAZ 2008.12 Fff
NYJWG 26.89 Aaa
KLPAU 40.97 Aaa
ORUQS 1198.42 Eee
PABQZ 989.81 Fff
HETRQ 179.75 Eee
OQDZV 355.46 Eee
ZJIYO 727.51 Ddd
FVFUC 899.19 Aaa
LQHIE 10.36 Ddd
XVYAX 1316.28 Eee
RYQFS 193.47 Fff
ODQXY 38.92 Eee
YFEZZ 1473.81 Fff
WYFHI 19.42 Eee
QGRYS 150.20 Bbb
WLXSJ 480.17 Eee
CSJVX 350.26 Aaa
PXVVH 204.97 Ddd
FRCII 1032.18 Ddd
VWJOK 415.93 Eee
BSUQK 677.11 Bbb
QMWFJ 57.54 Ddd
KTUSG 138.08 Bbb
TXUZI 927.07 Fff
WLOCL 481.73 Eee
GXZGP 359.01 Ddd
XJFHW 130.26 Eee
RNAXI 487.41 Fff
LWGSX 962.68 Aaa
FBAMM 274.45 Ddd
JZKXC 323.20 Fff
NNMNY 343.49 Eee
GMFGH 163.46 Bbb
ULPUR 2106.73 Aaa
TOUEU 1031.64 Eee
MMVKX 216.39 Ddd
YFGBU 1049.07 Aaa
PFIBL 397.95 Aaa
OFMDA 239.06 Aaa
GAPHM 902.89 Eee
WKQJE 217.55 Eee
OMOED 384.71 Bbb
WLNXR 191.16 Ddd
DACUH 919.35 Aaa
VLVQR 209.60 Ddd
IVHRT 113.33 Fff
DLICI 1493.26 Ddd
VYKOQ 387.07 Fff
GCDCH 1346.92 Bbb
PSJZD 496.67 Ccc
YXLBK 215.39 Aaa
ZOIFS 1364.53 Eee
NKQTD 32.64 Fff
MWTTM 670.72 Aaa
MMDYJ 3.94 Ddd
BWELK 129.87 Aaa
QDDWT 1.33 Fff
BKUJM 12.62 Eee
LLPHW 383.04 Fff
HAMGJ 442.02 Bbb
IAUTJ 345.90 Ccc
WWWEM 1367.40 Aaa
UJEOQ 255.33 Aaa
RJDWV 511.62 Eee
CKMLW 294.09 Aaa
XWVTR 82.51 Ddd
ZUVGX 165.50 Eee
FXLVV 271.49 Eee
